begin;end;Brown_coal/Lignite;Gas;Hard_coal;Geothermal;Solar;Wind_Offshore;Wind_Onshore
16.12.2019 23:45; 17.12.2019 00:00;13646;8375;7324;3;0;697;11101
17.12.2019 00:00; 17.12.2019 00:15;13242;8082;6560;3;0;653;11044
17.12.2019 00:15; 17.12.2019 00:30;13112;7850;6221;3;0;609;11350
17.12.2019 00:30; 17.12.2019 00:45;13086;7713;6008;3;0;570;11548
17.12.2019 00:45; 17.12.2019 01:00;13036;7620;5847;3;0;526;11802
17.12.2019 01:00; 17.12.2019 01:15;13085;7721;5505;3;0;418;12173
17.12.2019 01:15; 17.12.2019 01:30;13068;7728;5372;3;0;382;12543
17.12.2019 01:30; 17.12.2019 01:45;13033;7702;5241;3;0;326;12655
17.12.2019 01:45; 17.12.2019 02:00;12953;7609;5141;3;0;328;12835
17.12.2019 02:00; 17.12.2019 02:15;12839;7487;5218;3;0;342;13204
17.12.2019 02:15; 17.12.2019 02:30;12741;7246;5140;3;0;328;13543
17.12.2019 02:30; 17.12.2019 02:45;12621;7066;5090;3;0;278;13546
17.12.2019 02:45; 17.12.2019 03:00;12526;6859;4989;3;0;262;13732
17.12.2019 03:00; 17.12.2019 03:15;12477;6674;4785;3;0;223;13779
17.12.2019 03:15; 17.12.2019 03:30;12369;6669;4739;3;0;229;13868
17.12.2019 03:30; 17.12.2019 03:45;12366;6647;4748;3;0;277;13950
17.12.2019 03:45; 17.12.2019 04:00;12498;6711;4917;3;0;265;14436
17.12.2019 04:00; 17.12.2019 04:15;12487;6879;5315;3;0;313;15216
17.12.2019 04:15; 17.12.2019 04:30;12491;6896;5447;3;0;315;15556
17.12.2019 04:30; 17.12.2019 04:45;12464;6898;5440;3;0;396;15816
17.12.2019 04:45; 17.12.2019 05:00;12611;6954;5401;3;0;487;16113
17.12.2019 05:00; 17.12.2019 05:15;12792;7187;4986;3;0;519;16302
17.12.2019 05:15; 17.12.2019 05:30;12959;7158;5022;3;0;548;16592
17.12.2019 05:30; 17.12.2019 05:45;13069;7402;5357;3;0;650;16793
17.12.2019 05:45; 17.12.2019 06:00;13211;7501;5947;3;0;762;16982
17.12.2019 06:00; 17.12.2019 06:15;13394;7689;6622;3;0;957;17369
17.12.2019 06:15; 17.12.2019 06:30;13669;7719;7319;3;0;1017;17491
17.12.2019 06:30; 17.12.2019 06:45;13883;7876;7988;3;0;1108;17618
17.12.2019 06:45; 17.12.2019 07:00;13974;7907;8599;3;0;1384;18077
17.12.2019 07:00; 17.12.2019 07:15;13450;8037;9452;3;0;1545;18161
17.12.2019 07:15; 17.12.2019 07:30;13416;8050;9811;3;0;1562;18574
17.12.2019 07:30; 17.12.2019 07:45;13458;8118;10156;3;0;1506;18969
17.12.2019 07:45; 17.12.2019 08:00;13559;8055;10171;3;0;1366;19367
17.12.2019 08:00; 17.12.2019 08:15;13824;8154;10293;3;15;1259;19635
17.12.2019 08:15; 17.12.2019 08:30;13830;8124;10370;3;118;1319;19574
17.12.2019 08:30; 17.12.2019 08:45;13804;8098;10325;3;336;1320;19702
17.12.2019 08:45; 17.12.2019 09:00;13806;7965;10272;3;650;1388;19840
17.12.2019 09:00; 17.12.2019 09:15;13801;7902;10168;3;1322;1396;19751
17.12.2019 09:15; 17.12.2019 09:30;13795;8012;10166;3;2149;1428;19742
17.12.2019 09:30; 17.12.2019 09:45;13793;8031;10104;3;2844;1268;19591
17.12.2019 09:45; 17.12.2019 10:00;13798;8044;9737;3;3376;1393;19641
17.12.2019 10:00; 17.12.2019 10:15;13798;7961;9681;3;4120;1466;19410
17.12.2019 10:15; 17.12.2019 10:30;13730;7989;9668;3;4773;1551;19172
17.12.2019 10:30; 17.12.2019 10:45;13762;8011;9696;3;5471;1500;18999
17.12.2019 10:45; 17.12.2019 11:00;13823;8031;9590;3;6058;1562;18927
17.12.2019 11:00; 17.12.2019 11:15;13937;8013;9444;3;6665;1853;18830
17.12.2019 11:15; 17.12.2019 11:30;13917;7991;9285;3;7162;1989;18419
17.12.2019 11:30; 17.12.2019 11:45;13936;7976;9229;3;7420;2168;18029
17.12.2019 11:45; 17.12.2019 12:00;13863;7884;9229;3;7886;2615;18050
17.12.2019 12:00; 17.12.2019 12:15;13931;7880;9053;3;8107;2933;18043
17.12.2019 12:15; 17.12.2019 12:30;13911;7867;8936;3;8020;3094;17852
17.12.2019 12:30; 17.12.2019 12:45;13948;7872;8929;3;7807;3276;17532
17.12.2019 12:45; 17.12.2019 13:00;13947;7903;8996;3;7485;3318;17250
17.12.2019 13:00; 17.12.2019 13:15;13844;7941;9309;3;7256;3231;17085
17.12.2019 13:15; 17.12.2019 13:30;13820;7953;9362;3;6842;3537;17241
17.12.2019 13:30; 17.12.2019 13:45;13832;7981;9600;3;5923;3670;17159
17.12.2019 13:45; 17.12.2019 14:00;13788;7983;9517;3;5090;3725;17107
17.12.2019 14:00; 17.12.2019 14:15;13571;8032;8821;3;4196;3781;17148
17.12.2019 14:15; 17.12.2019 14:30;13493;8068;8945;3;3448;3748;17124
17.12.2019 14:30; 17.12.2019 14:45;13516;8216;8908;3;2816;3753;17141
17.12.2019 14:45; 17.12.2019 15:00;13463;8257;8917;3;2211;3872;17381
17.12.2019 15:00; 17.12.2019 15:15;13791;8474;8865;3;1634;3875;17826
17.12.2019 15:15; 17.12.2019 15:30;13829;8539;8861;3;1082;3751;18302
17.12.2019 15:30; 17.12.2019 15:45;13694;8529;8840;3;628;3807;19142
17.12.2019 15:45; 17.12.2019 16:00;13514;8428;8835;3;270;4001;20097
17.12.2019 16:00; 17.12.2019 16:15;13295;8488;8893;3;66;4043;20739
17.12.2019 16:15; 17.12.2019 16:30;13366;8388;8775;3;5;4158;21794
17.12.2019 16:30; 17.12.2019 16:45;13444;8387;8665;3;0;4264;22447
17.12.2019 16:45; 17.12.2019 17:00;13557;8409;8637;3;0;4275;22704
17.12.2019 17:00; 17.12.2019 17:15;13922;8495;8733;3;0;4277;23171
17.12.2019 17:15; 17.12.2019 17:30;14062;8529;8664;3;0;4259;23730
17.12.2019 17:30; 17.12.2019 17:45;14022;8549;8552;3;0;4253;23993
17.12.2019 17:45; 17.12.2019 18:00;14074;8498;8516;3;0;4244;23962
17.12.2019 18:00; 17.12.2019 18:15;13985;8292;8509;3;0;4281;23968
17.12.2019 18:15; 17.12.2019 18:30;13960;8326;8428;3;0;4317;24162
17.12.2019 18:30; 17.12.2019 18:45;13830;8205;8353;3;0;4357;24325
17.12.2019 18:45; 17.12.2019 19:00;13907;8162;8265;3;0;4242;24828
17.12.2019 19:00; 17.12.2019 19:15;14040;8062;8355;3;0;4307;24959
17.12.2019 19:15; 17.12.2019 19:30;14071;7730;8170;3;0;4241;24955
17.12.2019 19:30; 17.12.2019 19:45;13883;7501;8175;3;0;4462;24834
17.12.2019 19:45; 17.12.2019 20:00;13883;7403;7974;3;0;4207;25001
17.12.2019 20:00; 17.12.2019 20:15;14120;7360;7533;3;0;3841;25299
17.12.2019 20:15; 17.12.2019 20:30;13947;7310;7213;3;0;3634;25505
17.12.2019 20:30; 17.12.2019 20:45;13741;7033;6923;3;0;3435;25625
17.12.2019 20:45; 17.12.2019 21:00;13572;6553;6666;3;0;3292;25861
17.12.2019 21:00; 17.12.2019 21:15;13669;6404;6213;3;0;3063;25951
17.12.2019 21:15; 17.12.2019 21:30;13653;6152;5902;3;0;3026;25792
17.12.2019 21:30; 17.12.2019 21:45;13596;5650;5476;3;0;2842;26133
17.12.2019 21:45; 17.12.2019 22:00;13552;5109;5372;3;0;2871;26279
17.12.2019 22:00; 17.12.2019 22:15;13451;4914;5276;3;0;3156;25790
17.12.2019 22:15; 17.12.2019 22:30;13272;4794;5078;3;0;3383;26220
17.12.2019 22:30; 17.12.2019 22:45;12858;4517;4779;3;0;3470;26555
17.12.2019 22:45; 17.12.2019 23:00;12293;4297;4615;3;0;3952;26875
17.12.2019 23:00; 17.12.2019 23:15;11122;4068;4393;3;0;4406;27261
17.12.2019 23:15; 17.12.2019 23:30;10416;4001;4067;3;0;4743;27537
17.12.2019 23:30; 17.12.2019 23:45;10073;3968;3945;3;0;4850;27772
17.12.2019 23:45; 18.12.2019 00:00;9680;3942;3858;3;0;4622;28095
18.12.2019 00:00; 18.12.2019 00:15;9359;3672;3427;3;0;4620;27921
18.12.2019 00:15; 18.12.2019 00:30;9001;3706;3348;3;0;4994;27844
18.12.2019 00:30; 18.12.2019 00:45;8766;3692;3333;3;0;5102;27824
18.12.2019 00:45; 18.12.2019 01:00;8498;3657;3319;3;0;5504;27888
18.12.2019 01:00; 18.12.2019 01:15;8142;3663;3318;3;0;5088;27956
18.12.2019 01:15; 18.12.2019 01:30;7803;3683;3277;3;0;5160;27498
18.12.2019 01:30; 18.12.2019 01:45;7428;3697;3262;3;0;4829;27986
18.12.2019 01:45; 18.12.2019 02:00;7375;3697;3232;3;0;5119;28026
18.12.2019 02:00; 18.12.2019 02:15;7472;3686;3216;3;0;5199;27758
18.12.2019 02:15; 18.12.2019 02:30;7467;3708;3162;3;0;5512;27408
18.12.2019 02:30; 18.12.2019 02:45;7500;3729;3133;3;0;5788;26737
18.12.2019 02:45; 18.12.2019 03:00;7520;3727;3136;3;0;6042;25796
18.12.2019 03:00; 18.12.2019 03:15;7665;3735;3146;3;0;6111;24801
18.12.2019 03:15; 18.12.2019 03:30;7805;3745;3177;3;0;6419;24036
18.12.2019 03:30; 18.12.2019 03:45;8055;3760;3215;3;0;6557;23459
18.12.2019 03:45; 18.12.2019 04:00;8532;3748;3214;3;0;6539;23135
18.12.2019 04:00; 18.12.2019 04:15;9439;3758;3268;3;0;6529;22613
18.12.2019 04:15; 18.12.2019 04:30;9681;3764;3271;3;0;6555;21902
18.12.2019 04:30; 18.12.2019 04:45;9790;3787;3318;3;0;6541;21404
18.12.2019 04:45; 18.12.2019 05:00;10099;3876;3339;3;0;6573;21095
18.12.2019 05:00; 18.12.2019 05:15;10571;4015;3324;3;0;6566;20695
18.12.2019 05:15; 18.12.2019 05:30;11018;4241;3664;3;0;6486;20329
18.12.2019 05:30; 18.12.2019 05:45;11379;4442;4008;3;0;6415;19946
18.12.2019 05:45; 18.12.2019 06:00;11709;4785;4432;3;0;6316;19696
18.12.2019 06:00; 18.12.2019 06:15;12496;5943;5370;3;0;6256;19619
18.12.2019 06:15; 18.12.2019 06:30;13254;6405;5971;3;0;6220;19008
18.12.2019 06:30; 18.12.2019 06:45;13846;7096;6559;3;0;6079;18719
18.12.2019 06:45; 18.12.2019 07:00;14188;7629;7334;3;0;6069;17894
18.12.2019 07:00; 18.12.2019 07:15;14297;8454;8123;3;0;6053;17307
18.12.2019 07:15; 18.12.2019 07:30;14618;8699;8766;3;0;5893;16494
18.12.2019 07:30; 18.12.2019 07:45;14932;9083;8891;3;0;5573;15685
18.12.2019 07:45; 18.12.2019 08:00;15066;9539;8904;3;0;5572;14808
18.12.2019 08:00; 18.12.2019 08:15;15024;10240;9301;3;6;5546;13951
18.12.2019 08:15; 18.12.2019 08:30;15110;10404;9468;3;69;5436;13235
18.12.2019 08:30; 18.12.2019 08:45;15097;10418;9533;3;241;5244;12625
18.12.2019 08:45; 18.12.2019 09:00;15080;10523;9740;3;556;5066;11978
18.12.2019 09:00; 18.12.2019 09:15;15088;10572;9862;3;984;4987;11509
18.12.2019 09:15; 18.12.2019 09:30;15110;10560;10049;3;1487;4847;10833
18.12.2019 09:30; 18.12.2019 09:45;15154;10587;10163;3;1932;4766;10043
18.12.2019 09:45; 18.12.2019 10:00;15158;10547;10174;3;2468;4655;9659
18.12.2019 10:00; 18.12.2019 10:15;15173;10539;10239;3;2951;4595;9495
18.12.2019 10:15; 18.12.2019 10:30;15165;10533;10268;3;3569;4702;9070
18.12.2019 10:30; 18.12.2019 10:45;15154;10476;10422;3;4192;4785;8583
18.12.2019 10:45; 18.12.2019 11:00;15059;10555;10477;3;4868;4601;8062
18.12.2019 11:00; 18.12.2019 11:15;14928;10493;10663;3;5454;4388;7792
18.12.2019 11:15; 18.12.2019 11:30;14892;10513;10451;3;5980;4178;7632
18.12.2019 11:30; 18.12.2019 11:45;14959;10376;10417;3;6252;3973;7435
18.12.2019 11:45; 18.12.2019 12:00;14964;10289;10482;3;6536;3780;7364
18.12.2019 12:00; 18.12.2019 12:15;14934;10244;10540;3;6664;3570;7252
18.12.2019 12:15; 18.12.2019 12:30;14965;9942;10338;3;6694;3397;7000
18.12.2019 12:30; 18.12.2019 12:45;14989;9977;10267;3;6633;3285;6631
18.12.2019 12:45; 18.12.2019 13:00;14937;10137;10111;3;6586;3359;6338
18.12.2019 13:00; 18.12.2019 13:15;14765;10142;9869;3;6495;3378;6082
18.12.2019 13:15; 18.12.2019 13:30;14698;10032;9976;3;6278;3253;5838
18.12.2019 13:30; 18.12.2019 13:45;14806;9915;10085;3;5961;3101;5627
18.12.2019 13:45; 18.12.2019 14:00;14638;9936;10238;3;5628;3077;5500
18.12.2019 14:00; 18.12.2019 14:15;14643;10015;10488;3;5185;3110;5202
18.12.2019 14:15; 18.12.2019 14:30;14748;9869;10391;3;4626;3139;4712
18.12.2019 14:30; 18.12.2019 14:45;14694;9898;10535;3;3965;3033;4485
18.12.2019 14:45; 18.12.2019 15:00;14672;9937;10693;3;3246;2948;4483
18.12.2019 15:00; 18.12.2019 15:15;14635;10007;10750;3;2504;2816;4248
18.12.2019 15:15; 18.12.2019 15:30;14655;9949;10745;3;1730;2668;4094
18.12.2019 15:30; 18.12.2019 15:45;14747;9954;10925;3;1031;2397;3828
18.12.2019 15:45; 18.12.2019 16:00;14819;10081;11019;3;475;2130;3700
18.12.2019 16:00; 18.12.2019 16:15;14910;10213;11027;3;152;2029;3790
18.12.2019 16:15; 18.12.2019 16:30;14941;10340;11147;3;18;2095;3960
18.12.2019 16:30; 18.12.2019 16:45;14906;10382;11342;3;0;2164;4059
18.12.2019 16:45; 18.12.2019 17:00;14990;10375;11368;3;0;2220;4237
18.12.2019 17:00; 18.12.2019 17:15;15088;10392;11222;3;0;2148;4440
18.12.2019 17:15; 18.12.2019 17:30;15095;10398;11122;3;0;2248;4689
18.12.2019 17:30; 18.12.2019 17:45;15056;10379;10860;3;0;2394;4981
18.12.2019 17:45; 18.12.2019 18:00;15019;10334;10707;3;0;2499;5302
18.12.2019 18:00; 18.12.2019 18:15;15034;10359;10509;3;0;2632;5704
18.12.2019 18:15; 18.12.2019 18:30;14923;10354;10413;3;0;2726;6203
18.12.2019 18:30; 18.12.2019 18:45;14964;10195;10343;3;0;2604;6846
18.12.2019 18:45; 18.12.2019 19:00;14962;10156;10103;3;0;2643;7270
18.12.2019 19:00; 18.12.2019 19:15;15035;10144;9715;3;0;2608;7898
18.12.2019 19:15; 18.12.2019 19:30;14908;10073;9443;3;0;2615;8619
18.12.2019 19:30; 18.12.2019 19:45;14903;9830;8871;3;0;2666;9105
18.12.2019 19:45; 18.12.2019 20:00;14941;9412;8327;3;0;2878;9473
18.12.2019 20:00; 18.12.2019 20:15;14902;9187;7798;3;0;3062;9791
18.12.2019 20:15; 18.12.2019 20:30;14975;9017;7253;3;0;3093;10203
18.12.2019 20:30; 18.12.2019 20:45;14920;8900;6637;3;0;3136;10639
18.12.2019 20:45; 18.12.2019 21:00;14814;8630;6229;3;0;3154;10964
18.12.2019 21:00; 18.12.2019 21:15;14740;8919;6196;3;0;3071;11484
18.12.2019 21:15; 18.12.2019 21:30;14409;8909;5924;3;0;3144;11992
18.12.2019 21:30; 18.12.2019 21:45;14095;8765;5338;3;0;3186;12273
18.12.2019 21:45; 18.12.2019 22:00;13830;8538;5015;3;0;3418;12431
18.12.2019 22:00; 18.12.2019 22:15;13742;8148;4843;3;0;3604;12317
18.12.2019 22:15; 18.12.2019 22:30;13396;7645;4764;3;0;3831;12519
18.12.2019 22:30; 18.12.2019 22:45;13331;7226;4613;3;0;4012;12680
18.12.2019 22:45; 18.12.2019 23:00;12797;7007;4335;3;0;4208;12865
18.12.2019 23:00; 18.12.2019 23:15;12144;7046;4092;3;0;4562;12909
18.12.2019 23:15; 18.12.2019 23:30;11926;6844;3907;3;0;4601;13468
18.12.2019 23:30; 18.12.2019 23:45;11717;6589;3731;3;0;4742;13965
18.12.2019 23:45; 19.12.2019 00:00;11105;6120;3616;3;0;4881;14339
19.12.2019 00:00; 19.12.2019 00:15;10088;5030;3404;3;0;4945;14551
19.12.2019 00:15; 19.12.2019 00:30;9286;4859;3350;3;0;5001;14700
19.12.2019 00:30; 19.12.2019 00:45;8853;4725;3332;3;0;5081;14933
19.12.2019 00:45; 19.12.2019 01:00;8628;4653;3282;3;0;5121;15180
19.12.2019 01:00; 19.12.2019 01:15;8317;4556;3280;3;0;5170;15487
19.12.2019 01:15; 19.12.2019 01:30;7947;4581;3242;3;0;5299;15917
19.12.2019 01:30; 19.12.2019 01:45;7907;4566;3233;3;0;5334;16270
19.12.2019 01:45; 19.12.2019 02:00;7746;4566;3203;3;0;5413;16494
19.12.2019 02:00; 19.12.2019 02:15;7558;4567;3187;3;0;5544;16893
19.12.2019 02:15; 19.12.2019 02:30;7237;4534;3185;3;0;5647;17328
19.12.2019 02:30; 19.12.2019 02:45;7123;4503;3202;3;0;5747;17624
19.12.2019 02:45; 19.12.2019 03:00;7061;4470;3201;3;0;5860;18044
19.12.2019 03:00; 19.12.2019 03:15;7079;4301;3171;3;0;5918;18434
19.12.2019 03:15; 19.12.2019 03:30;7005;4321;3078;3;0;5964;18443
19.12.2019 03:30; 19.12.2019 03:45;7121;4333;3048;3;0;5923;18862
19.12.2019 03:45; 19.12.2019 04:00;7066;4270;3039;3;0;5887;19128
19.12.2019 04:00; 19.12.2019 04:15;7153;4331;3056;3;0;5876;19451
19.12.2019 04:15; 19.12.2019 04:30;7179;4363;3075;3;0;5814;19674
19.12.2019 04:30; 19.12.2019 04:45;7064;4365;3088;3;0;5758;19973
19.12.2019 04:45; 19.12.2019 05:00;7283;4382;3088;3;0;5733;20177
19.12.2019 05:00; 19.12.2019 05:15;7822;4575;3122;3;0;5687;20355
19.12.2019 05:15; 19.12.2019 05:30;8170;4623;3160;3;0;5729;20459
19.12.2019 05:30; 19.12.2019 05:45;8587;4722;3200;3;0;5701;20516
19.12.2019 05:45; 19.12.2019 06:00;9325;5050;3348;3;0;5757;20402
19.12.2019 06:00; 19.12.2019 06:15;10139;5356;3414;3;0;5798;20989
19.12.2019 06:15; 19.12.2019 06:30;10935;5430;3596;3;0;5790;20778
19.12.2019 06:30; 19.12.2019 06:45;11040;5513;3951;3;0;5825;20660
19.12.2019 06:45; 19.12.2019 07:00;11564;5603;4394;3;0;5887;20450
19.12.2019 07:00; 19.12.2019 07:15;12073;6061;4711;3;0;5872;20347
19.12.2019 07:15; 19.12.2019 07:30;12449;6491;5012;3;0;5810;20241
19.12.2019 07:30; 19.12.2019 07:45;12554;6975;5356;3;0;5910;19965
19.12.2019 07:45; 19.12.2019 08:00;12654;7208;5488;3;0;5779;19914
19.12.2019 08:00; 19.12.2019 08:15;12603;7388;5673;3;11;5727;19678
19.12.2019 08:15; 19.12.2019 08:30;12583;7405;5681;3;110;5904;19348
19.12.2019 08:30; 19.12.2019 08:45;12440;7508;5704;3;364;5959;19045
19.12.2019 08:45; 19.12.2019 09:00;12380;7390;5659;3;773;5934;19041
19.12.2019 09:00; 19.12.2019 09:15;12308;7265;5605;3;1485;6009;18875
19.12.2019 09:15; 19.12.2019 09:30;12448;7278;5561;3;2414;6083;18080
19.12.2019 09:30; 19.12.2019 09:45;12420;7172;5543;3;3291;6129;17736
19.12.2019 09:45; 19.12.2019 10:00;12451;7107;5465;3;4082;6186;17516
19.12.2019 10:00; 19.12.2019 10:15;12371;7089;5310;3;4949;6197;17260
19.12.2019 10:15; 19.12.2019 10:30;12273;7105;5296;3;5721;6160;16895
19.12.2019 10:30; 19.12.2019 10:45;12354;7086;5328;3;6550;6139;16688
19.12.2019 10:45; 19.12.2019 11:00;12280;7027;5263;3;7275;6196;16463
19.12.2019 11:00; 19.12.2019 11:15;12103;7207;5025;3;7984;6251;15956
19.12.2019 11:15; 19.12.2019 11:30;11835;7197;4932;3;8594;6253;15419
19.12.2019 11:30; 19.12.2019 11:45;11806;7174;4889;3;9088;6222;14980
19.12.2019 11:45; 19.12.2019 12:00;11740;7159;4836;3;9413;6206;14349
19.12.2019 12:00; 19.12.2019 12:15;11858;7132;4701;3;9652;6143;13875
19.12.2019 12:15; 19.12.2019 12:30;12041;7114;4737;3;9603;6100;13347
19.12.2019 12:30; 19.12.2019 12:45;12110;7203;4688;3;9636;6139;12931
19.12.2019 12:45; 19.12.2019 13:00;11982;7212;4764;3;9363;6339;12595
19.12.2019 13:00; 19.12.2019 13:15;12155;7227;4932;3;9020;6177;12523
19.12.2019 13:15; 19.12.2019 13:30;12220;7224;4786;3;8467;6133;12402
19.12.2019 13:30; 19.12.2019 13:45;12226;7168;4815;3;7778;6088;12288
19.12.2019 13:45; 19.12.2019 14:00;12219;7153;4844;3;7107;5992;12350
19.12.2019 14:00; 19.12.2019 14:15;12100;7069;4901;3;6413;5923;12262
19.12.2019 14:15; 19.12.2019 14:30;12098;7102;4772;3;5589;5894;12244
19.12.2019 14:30; 19.12.2019 14:45;12139;7073;4841;3;4683;5839;12052
19.12.2019 14:45; 19.12.2019 15:00;12130;7083;4975;3;3761;5755;12180
19.12.2019 15:00; 19.12.2019 15:15;12185;7081;5125;3;2900;5701;12433
19.12.2019 15:15; 19.12.2019 15:30;12231;7060;5165;3;2011;5765;12940
19.12.2019 15:30; 19.12.2019 15:45;12324;7037;5178;3;1231;5736;14007
19.12.2019 15:45; 19.12.2019 16:00;12196;6997;5212;3;566;5638;14871
19.12.2019 16:00; 19.12.2019 16:15;12167;7108;5158;3;165;5678;15342
19.12.2019 16:15; 19.12.2019 16:30;12238;7137;5186;3;18;5711;15915
19.12.2019 16:30; 19.12.2019 16:45;12258;7176;5294;3;0;5789;16513
19.12.2019 16:45; 19.12.2019 17:00;12266;7322;5225;3;0;5852;17042
19.12.2019 17:00; 19.12.2019 17:15;12272;7358;4924;3;0;5629;17502
19.12.2019 17:15; 19.12.2019 17:30;12253;7360;4882;3;0;5594;18190
19.12.2019 17:30; 19.12.2019 17:45;12176;7368;4931;3;0;5540;18532
19.12.2019 17:45; 19.12.2019 18:00;12170;7374;4929;3;0;5299;18862
19.12.2019 18:00; 19.12.2019 18:15;12160;7244;4727;3;0;5301;19249
19.12.2019 18:15; 19.12.2019 18:30;12096;7255;4720;3;0;5152;19746
19.12.2019 18:30; 19.12.2019 18:45;12096;7241;4693;3;0;5306;20078
19.12.2019 18:45; 19.12.2019 19:00;12047;7092;4668;3;0;5415;20148
19.12.2019 19:00; 19.12.2019 19:15;11895;7100;4647;3;0;5441;20457
19.12.2019 19:15; 19.12.2019 19:30;11783;7111;4625;3;0;5684;20093
19.12.2019 19:30; 19.12.2019 19:45;11701;6959;4511;3;0;5651;20021
19.12.2019 19:45; 19.12.2019 20:00;11484;6608;4362;3;0;5660;20025
19.12.2019 20:00; 19.12.2019 20:15;11398;6511;4180;3;0;5629;19647
19.12.2019 20:15; 19.12.2019 20:30;11359;6398;4103;3;0;5760;19232
19.12.2019 20:30; 19.12.2019 20:45;11373;6210;3981;3;0;5929;19021
19.12.2019 20:45; 19.12.2019 21:00;11411;5815;3966;3;0;5853;18751
19.12.2019 21:00; 19.12.2019 21:15;11428;5631;3859;3;0;5833;18536
19.12.2019 21:15; 19.12.2019 21:30;11444;5561;3793;3;0;5867;18291
19.12.2019 21:30; 19.12.2019 21:45;11388;5498;3619;3;0;5855;18087
19.12.2019 21:45; 19.12.2019 22:00;11277;5464;3239;3;0;6281;17912
19.12.2019 22:00; 19.12.2019 22:15;10952;5273;3045;3;0;6097;17387
19.12.2019 22:15; 19.12.2019 22:30;10600;5135;3011;3;0;5990;17767
19.12.2019 22:30; 19.12.2019 22:45;10376;5053;2652;3;0;6026;17711
19.12.2019 22:45; 19.12.2019 23:00;9801;4766;2645;3;0;5890;17940
19.12.2019 23:00; 19.12.2019 23:15;9147;4183;2651;3;0;5709;18177
19.12.2019 23:15; 19.12.2019 23:30;8537;3938;2608;3;0;5599;18152
19.12.2019 23:30; 19.12.2019 23:45;8264;3887;2590;3;0;5601;17885
19.12.2019 23:45; 20.12.2019 00:00;8053;3872;2572;3;0;5674;17357
20.12.2019 00:00; 20.12.2019 00:15;7668;3539;2498;3;0;5673;17100
20.12.2019 00:15; 20.12.2019 00:30;7256;3621;2471;3;0;5648;17118
20.12.2019 00:30; 20.12.2019 00:45;7015;3606;2456;3;0;5724;17327
20.12.2019 00:45; 20.12.2019 01:00;6911;3620;2431;3;0;5613;17447
20.12.2019 01:00; 20.12.2019 01:15;6761;3573;2369;3;0;5665;17539
20.12.2019 01:15; 20.12.2019 01:30;6707;3558;2328;3;0;5780;17402
20.12.2019 01:30; 20.12.2019 01:45;6754;3510;2304;3;0;5648;17587
20.12.2019 01:45; 20.12.2019 02:00;6703;3533;2284;3;0;5571;17451
20.12.2019 02:00; 20.12.2019 02:15;6639;3565;2254;3;0;5584;17578
20.12.2019 02:15; 20.12.2019 02:30;6698;3596;2265;3;0;5677;17661
20.12.2019 02:30; 20.12.2019 02:45;6681;3583;2280;3;0;5705;17795
20.12.2019 02:45; 20.12.2019 03:00;6597;3592;2286;3;0;5800;17775
20.12.2019 03:00; 20.12.2019 03:15;6583;3453;2304;3;0;5879;17669
20.12.2019 03:15; 20.12.2019 03:30;6580;3457;2321;3;0;5887;17871
20.12.2019 03:30; 20.12.2019 03:45;6589;3447;2306;3;0;5904;18126
20.12.2019 03:45; 20.12.2019 04:00;6574;3474;2300;3;0;5920;18421
20.12.2019 04:00; 20.12.2019 04:15;6594;3558;2375;3;0;6005;18634
20.12.2019 04:15; 20.12.2019 04:30;6564;3595;2427;3;0;6055;19025
20.12.2019 04:30; 20.12.2019 04:45;6614;3642;2370;3;0;5910;19436
20.12.2019 04:45; 20.12.2019 05:00;6660;3773;2290;3;0;5941;20046
20.12.2019 05:00; 20.12.2019 05:15;6784;3937;2348;3;0;5990;20492
20.12.2019 05:15; 20.12.2019 05:30;6912;4090;2366;3;0;6019;20892
20.12.2019 05:30; 20.12.2019 05:45;6954;4297;2358;3;0;5992;21053
20.12.2019 05:45; 20.12.2019 06:00;7257;4500;2372;3;0;6034;21190
20.12.2019 06:00; 20.12.2019 06:15;7838;4795;2504;3;0;6040;21816
20.12.2019 06:15; 20.12.2019 06:30;8166;5044;2530;3;0;6006;21641
20.12.2019 06:30; 20.12.2019 06:45;8819;5056;2565;3;0;6091;21733
20.12.2019 06:45; 20.12.2019 07:00;9677;5175;2601;3;0;6147;21724
20.12.2019 07:00; 20.12.2019 07:15;10593;5532;2712;3;0;6138;22204
20.12.2019 07:15; 20.12.2019 07:30;10945;5539;2733;3;0;6159;22557
20.12.2019 07:30; 20.12.2019 07:45;11218;5527;2759;3;0;5999;22722
20.12.2019 07:45; 20.12.2019 08:00;11311;5492;2745;3;0;5845;22593
20.12.2019 08:00; 20.12.2019 08:15;11056;5502;2867;3;12;5853;22726
20.12.2019 08:15; 20.12.2019 08:30;10912;5507;2910;3;209;5885;23196
20.12.2019 08:30; 20.12.2019 08:45;10918;5521;2923;3;618;5858;23425
20.12.2019 08:45; 20.12.2019 09:00;10909;5503;2869;3;1269;5856;23524
20.12.2019 09:00; 20.12.2019 09:15;11068;5500;2535;3;2057;5872;23391
20.12.2019 09:15; 20.12.2019 09:30;11119;5468;2418;3;2992;5887;23338
20.12.2019 09:30; 20.12.2019 09:45;10838;5452;2401;3;3813;5854;23369
20.12.2019 09:45; 20.12.2019 10:00;10513;5512;2379;3;4533;5816;23705
20.12.2019 10:00; 20.12.2019 10:15;10404;5565;2373;3;5190;5783;23811
