Begin;End;Load Forecast;Actual Load
28.07.2018 03:45; 28.07.2018 04:00;47971;48377
28.07.2018 04:00; 28.07.2018 04:15;47988;48222
28.07.2018 04:15; 28.07.2018 04:30;47822;47872
28.07.2018 04:30; 28.07.2018 04:45;48007;47667
28.07.2018 04:45; 28.07.2018 05:00;47950;47822
28.07.2018 05:00; 28.07.2018 05:15;48110;48391
28.07.2018 05:15; 28.07.2018 05:30;48037;48204
28.07.2018 05:30; 28.07.2018 05:45;47909;48137
28.07.2018 05:45; 28.07.2018 06:00;48018;48528
28.07.2018 06:00; 28.07.2018 06:15;48266;49435
28.07.2018 06:15; 28.07.2018 06:30;49109;49911
28.07.2018 06:30; 28.07.2018 06:45;49626;50718
28.07.2018 06:45; 28.07.2018 07:00;50314;51502
28.07.2018 07:00; 28.07.2018 07:15;51350;53171
28.07.2018 07:15; 28.07.2018 07:30;52499;54108
28.07.2018 07:30; 28.07.2018 07:45;53876;55153
28.07.2018 07:45; 28.07.2018 08:00;55207;55996
28.07.2018 08:00; 28.07.2018 08:15;56698;56989
28.07.2018 08:15; 28.07.2018 08:30;57345;57686
28.07.2018 08:30; 28.07.2018 08:45;58176;58873
28.07.2018 08:45; 28.07.2018 09:00;58907;59964
28.07.2018 09:00; 28.07.2018 09:15;59732;60840
28.07.2018 09:15; 28.07.2018 09:30;60916;61621
28.07.2018 09:30; 28.07.2018 09:45;61416;62394
28.07.2018 09:45; 28.07.2018 10:00;62318;63143
28.07.2018 10:00; 28.07.2018 10:15;62478;63508
28.07.2018 10:15; 28.07.2018 10:30;62723;63621
28.07.2018 10:30; 28.07.2018 10:45;62983;63446
28.07.2018 10:45; 28.07.2018 11:00;63303;63785
28.07.2018 11:00; 28.07.2018 11:15;63651;63588
28.07.2018 11:15; 28.07.2018 11:30;63973;63880
28.07.2018 11:30; 28.07.2018 11:45;64276;64432
28.07.2018 11:45; 28.07.2018 12:00;63639;64552
28.07.2018 12:00; 28.07.2018 12:15;63507;64349
28.07.2018 12:15; 28.07.2018 12:30;63325;63676
28.07.2018 12:30; 28.07.2018 12:45;62759;63316
28.07.2018 12:45; 28.07.2018 13:00;62406;62587
28.07.2018 13:00; 28.07.2018 13:15;61591;62104
28.07.2018 13:15; 28.07.2018 13:30;61456;61743
28.07.2018 13:30; 28.07.2018 13:45;60835;61638
28.07.2018 13:45; 28.07.2018 14:00;60197;60677
28.07.2018 14:00; 28.07.2018 14:15;59628;60060
28.07.2018 14:15; 28.07.2018 14:30;59052;59958
28.07.2018 14:30; 28.07.2018 14:45;58879;59878
28.07.2018 14:45; 28.07.2018 15:00;59000;59686
28.07.2018 15:00; 28.07.2018 15:15;59372;59344
28.07.2018 15:15; 28.07.2018 15:30;58638;59295
28.07.2018 15:30; 28.07.2018 15:45;58634;59398
28.07.2018 15:45; 28.07.2018 16:00;58313;59358
28.07.2018 16:00; 28.07.2018 16:15;58636;59357
28.07.2018 16:15; 28.07.2018 16:30;59008;59298
28.07.2018 16:30; 28.07.2018 16:45;59374;58901
28.07.2018 16:45; 28.07.2018 17:00;58612;58834
28.07.2018 17:00; 28.07.2018 17:15;58980;58916
28.07.2018 17:15; 28.07.2018 17:30;59195;58810
28.07.2018 17:30; 28.07.2018 17:45;59406;58936
28.07.2018 17:45; 28.07.2018 18:00;59424;59090
28.07.2018 18:00; 28.07.2018 18:15;59486;58939
28.07.2018 18:15; 28.07.2018 18:30;59465;58622
28.07.2018 18:30; 28.07.2018 18:45;59323;58431
28.07.2018 18:45; 28.07.2018 19:00;58827;58623
28.07.2018 19:00; 28.07.2018 19:15;58556;58578
28.07.2018 19:15; 28.07.2018 19:30;58359;58258
28.07.2018 19:30; 28.07.2018 19:45;57999;57616
28.07.2018 19:45; 28.07.2018 20:00;56833;56746
28.07.2018 20:00; 28.07.2018 20:15;56788;56364
28.07.2018 20:15; 28.07.2018 20:30;56003;56142
28.07.2018 20:30; 28.07.2018 20:45;55240;55549
28.07.2018 20:45; 28.07.2018 21:00;55197;55144
28.07.2018 21:00; 28.07.2018 21:15;54565;54845
28.07.2018 21:15; 28.07.2018 21:30;54525;54178
28.07.2018 21:30; 28.07.2018 21:45;54854;53726
28.07.2018 21:45; 28.07.2018 22:00;54677;54192
28.07.2018 22:00; 28.07.2018 22:15;55130;54654
28.07.2018 22:15; 28.07.2018 22:30;53897;53981
28.07.2018 22:30; 28.07.2018 22:45;53468;53082
28.07.2018 22:45; 28.07.2018 23:00;52327;52463
28.07.2018 23:00; 28.07.2018 23:15;51841;51244
28.07.2018 23:15; 28.07.2018 23:30;51063;50215
28.07.2018 23:30; 28.07.2018 23:45;49999;49090
28.07.2018 23:45; 29.07.2018 00:00;49364;48561
29.07.2018 00:00; 29.07.2018 00:15;47188;47349
29.07.2018 00:15; 29.07.2018 00:30;46406;46504
29.07.2018 00:30; 29.07.2018 00:45;45757;46256
29.07.2018 00:45; 29.07.2018 01:00;45140;45786
29.07.2018 01:00; 29.07.2018 01:15;44622;45356
29.07.2018 01:15; 29.07.2018 01:30;44064;45016
29.07.2018 01:30; 29.07.2018 01:45;43552;44531
29.07.2018 01:45; 29.07.2018 02:00;43180;43957
29.07.2018 02:00; 29.07.2018 02:15;42947;43606
29.07.2018 02:15; 29.07.2018 02:30;42634;43330
29.07.2018 02:30; 29.07.2018 02:45;42330;42977
29.07.2018 02:45; 29.07.2018 03:00;42138;42833
29.07.2018 03:00; 29.07.2018 03:15;42053;42860
29.07.2018 03:15; 29.07.2018 03:30;41988;42682
29.07.2018 03:30; 29.07.2018 03:45;41807;42517
29.07.2018 03:45; 29.07.2018 04:00;41649;42316
29.07.2018 04:00; 29.07.2018 04:15;41726;42394
29.07.2018 04:15; 29.07.2018 04:30;41786;42138
29.07.2018 04:30; 29.07.2018 04:45;41763;41951
29.07.2018 04:45; 29.07.2018 05:00;41694;41888
29.07.2018 05:00; 29.07.2018 05:15;41864;42203
29.07.2018 05:15; 29.07.2018 05:30;41771;42031
29.07.2018 05:30; 29.07.2018 05:45;41630;41822
29.07.2018 05:45; 29.07.2018 06:00;41555;41389
29.07.2018 06:00; 29.07.2018 06:15;41488;41746
29.07.2018 06:15; 29.07.2018 06:30;41916;41875
29.07.2018 06:30; 29.07.2018 06:45;42243;42370
29.07.2018 06:45; 29.07.2018 07:00;42670;42879
29.07.2018 07:00; 29.07.2018 07:15;43456;43554
29.07.2018 07:15; 29.07.2018 07:30;44182;44271
29.07.2018 07:30; 29.07.2018 07:45;45543;45191
29.07.2018 07:45; 29.07.2018 08:00;46665;45799
29.07.2018 08:00; 29.07.2018 08:15;47819;46892
29.07.2018 08:15; 29.07.2018 08:30;48671;47483
29.07.2018 08:30; 29.07.2018 08:45;49733;48442
29.07.2018 08:45; 29.07.2018 09:00;50530;49226
29.07.2018 09:00; 29.07.2018 09:15;51660;50011
29.07.2018 09:15; 29.07.2018 09:30;52479;50734
29.07.2018 09:30; 29.07.2018 09:45;53249;51536
29.07.2018 09:45; 29.07.2018 10:00;53867;52421
29.07.2018 10:00; 29.07.2018 10:15;54541;52780
29.07.2018 10:15; 29.07.2018 10:30;55280;52973
29.07.2018 10:30; 29.07.2018 10:45;55784;53323
29.07.2018 10:45; 29.07.2018 11:00;56343;53817
29.07.2018 11:00; 29.07.2018 11:15;57061;54681
29.07.2018 11:15; 29.07.2018 11:30;57824;55404
29.07.2018 11:30; 29.07.2018 11:45;58281;56081
29.07.2018 11:45; 29.07.2018 12:00;57786;56090
29.07.2018 12:00; 29.07.2018 12:15;57910;55855
29.07.2018 12:15; 29.07.2018 12:30;57767;55336
29.07.2018 12:30; 29.07.2018 12:45;56982;54915
29.07.2018 12:45; 29.07.2018 13:00;56603;54725
29.07.2018 13:00; 29.07.2018 13:15;55724;54148
29.07.2018 13:15; 29.07.2018 13:30;55605;53704
29.07.2018 13:30; 29.07.2018 13:45;55339;53543
29.07.2018 13:45; 29.07.2018 14:00;54700;53315
29.07.2018 14:00; 29.07.2018 14:15;54503;53335
29.07.2018 14:15; 29.07.2018 14:30;53936;52803
29.07.2018 14:30; 29.07.2018 14:45;53727;52377
29.07.2018 14:45; 29.07.2018 15:00;54035;52209
29.07.2018 15:00; 29.07.2018 15:15;54031;52183
29.07.2018 15:15; 29.07.2018 15:30;53577;51999
29.07.2018 15:30; 29.07.2018 15:45;53692;51740
29.07.2018 15:45; 29.07.2018 16:00;53492;51522
29.07.2018 16:00; 29.07.2018 16:15;53644;51912
29.07.2018 16:15; 29.07.2018 16:30;53879;51864
29.07.2018 16:30; 29.07.2018 16:45;53738;51714
29.07.2018 16:45; 29.07.2018 17:00;53616;51836
29.07.2018 17:00; 29.07.2018 17:15;53969;52872
29.07.2018 17:15; 29.07.2018 17:30;54149;52962
29.07.2018 17:30; 29.07.2018 17:45;54847;53030
29.07.2018 17:45; 29.07.2018 18:00;54911;53077
29.07.2018 18:00; 29.07.2018 18:15;55222;53681
29.07.2018 18:15; 29.07.2018 18:30;55471;53866
29.07.2018 18:30; 29.07.2018 18:45;55728;53969
29.07.2018 18:45; 29.07.2018 19:00;55718;54087
29.07.2018 19:00; 29.07.2018 19:15;55554;54381
29.07.2018 19:15; 29.07.2018 19:30;55242;54092
29.07.2018 19:30; 29.07.2018 19:45;55003;54075
29.07.2018 19:45; 29.07.2018 20:00;54425;54100
29.07.2018 20:00; 29.07.2018 20:15;54520;54540
29.07.2018 20:15; 29.07.2018 20:30;54373;54537
29.07.2018 20:30; 29.07.2018 20:45;53553;54205
29.07.2018 20:45; 29.07.2018 21:00;53541;53854
29.07.2018 21:00; 29.07.2018 21:15;52994;54139
29.07.2018 21:15; 29.07.2018 21:30;53106;54467
29.07.2018 21:30; 29.07.2018 21:45;53518;54976
29.07.2018 21:45; 29.07.2018 22:00;53661;55380
29.07.2018 22:00; 29.07.2018 22:15;54283;56112
29.07.2018 22:15; 29.07.2018 22:30;53726;55701
29.07.2018 22:30; 29.07.2018 22:45;52896;54822
29.07.2018 22:45; 29.07.2018 23:00;51825;53902
29.07.2018 23:00; 29.07.2018 23:15;50863;53121
29.07.2018 23:15; 29.07.2018 23:30;50087;52354
29.07.2018 23:30; 29.07.2018 23:45;49326;51475
29.07.2018 23:45; 30.07.2018 00:00;48567;50681
30.07.2018 00:00; 30.07.2018 00:15;48569;50003
30.07.2018 00:15; 30.07.2018 00:30;47743;49476
30.07.2018 00:30; 30.07.2018 00:45;47167;49099
30.07.2018 00:45; 30.07.2018 01:00;46616;48589
30.07.2018 01:00; 30.07.2018 01:15;46234;47842
30.07.2018 01:15; 30.07.2018 01:30;45824;47506
30.07.2018 01:30; 30.07.2018 01:45;45485;47193
30.07.2018 01:45; 30.07.2018 02:00;45188;46779
30.07.2018 02:00; 30.07.2018 02:15;45015;46409
30.07.2018 02:15; 30.07.2018 02:30;44819;46243
30.07.2018 02:30; 30.07.2018 02:45;44735;46240
30.07.2018 02:45; 30.07.2018 03:00;44654;46137
30.07.2018 03:00; 30.07.2018 03:15;44691;46084
30.07.2018 03:15; 30.07.2018 03:30;44722;46234
30.07.2018 03:30; 30.07.2018 03:45;44741;46379
30.07.2018 03:45; 30.07.2018 04:00;44886;46297
30.07.2018 04:00; 30.07.2018 04:15;45518;46537
30.07.2018 04:15; 30.07.2018 04:30;45967;46661
30.07.2018 04:30; 30.07.2018 04:45;46543;47008
30.07.2018 04:45; 30.07.2018 05:00;47184;47773
30.07.2018 05:00; 30.07.2018 05:15;48615;49492
30.07.2018 05:15; 30.07.2018 05:30;49563;50098
30.07.2018 05:30; 30.07.2018 05:45;50911;50927
30.07.2018 05:45; 30.07.2018 06:00;52553;52462
30.07.2018 06:00; 30.07.2018 06:15;55888;56244
30.07.2018 06:15; 30.07.2018 06:30;58368;58321
30.07.2018 06:30; 30.07.2018 06:45;60258;60128
30.07.2018 06:45; 30.07.2018 07:00;62091;61619
30.07.2018 07:00; 30.07.2018 07:15;64104;63670
30.07.2018 07:15; 30.07.2018 07:30;65583;65349
30.07.2018 07:30; 30.07.2018 07:45;66839;66780
30.07.2018 07:45; 30.07.2018 08:00;67994;67835
30.07.2018 08:00; 30.07.2018 08:15;69186;68922
30.07.2018 08:15; 30.07.2018 08:30;69830;69977
30.07.2018 08:30; 30.07.2018 08:45;70236;70790
30.07.2018 08:45; 30.07.2018 09:00;70413;71577
30.07.2018 09:00; 30.07.2018 09:15;70286;71350
30.07.2018 09:15; 30.07.2018 09:30;70933;71944
30.07.2018 09:30; 30.07.2018 09:45;71528;72813
30.07.2018 09:45; 30.07.2018 10:00;71758;73103
30.07.2018 10:00; 30.07.2018 10:15;72193;73344
30.07.2018 10:15; 30.07.2018 10:30;72585;73672
30.07.2018 10:30; 30.07.2018 10:45;72964;74130
30.07.2018 10:45; 30.07.2018 11:00;73288;74665
30.07.2018 11:00; 30.07.2018 11:15;73872;75029
30.07.2018 11:15; 30.07.2018 11:30;74497;75392
30.07.2018 11:30; 30.07.2018 11:45;74732;75871
30.07.2018 11:45; 30.07.2018 12:00;74780;76025
30.07.2018 12:00; 30.07.2018 12:15;73633;75732
30.07.2018 12:15; 30.07.2018 12:30;72897;75042
30.07.2018 12:30; 30.07.2018 12:45;73230;75385
30.07.2018 12:45; 30.07.2018 13:00;72463;75612
30.07.2018 13:00; 30.07.2018 13:15;73423;75176
30.07.2018 13:15; 30.07.2018 13:30;72912;75040
30.07.2018 13:30; 30.07.2018 13:45;72446;74919
30.07.2018 13:45; 30.07.2018 14:00;72427;74578
30.07.2018 14:00; 30.07.2018 14:15;72092;74195
30.07.2018 14:15; 30.07.2018 14:30;71810;73877
30.07.2018 14:30; 30.07.2018 14:45;70941;73654
30.07.2018 14:45; 30.07.2018 15:00;70975;73562
30.07.2018 15:00; 30.07.2018 15:15;70585;73391
30.07.2018 15:15; 30.07.2018 15:30;70806;73065
30.07.2018 15:30; 30.07.2018 15:45;70263;72563
30.07.2018 15:45; 30.07.2018 16:00;70002;72151
30.07.2018 16:00; 30.07.2018 16:15;69183;72044
30.07.2018 16:15; 30.07.2018 16:30;68619;71452
30.07.2018 16:30; 30.07.2018 16:45;67913;71192
30.07.2018 16:45; 30.07.2018 17:00;68756;70885
30.07.2018 17:00; 30.07.2018 17:15;68649;70629
30.07.2018 17:15; 30.07.2018 17:30;68492;70621
30.07.2018 17:30; 30.07.2018 17:45;68051;70828
30.07.2018 17:45; 30.07.2018 18:00;68397;70659
30.07.2018 18:00; 30.07.2018 18:15;67930;70199
30.07.2018 18:15; 30.07.2018 18:30;67331;69709
30.07.2018 18:30; 30.07.2018 18:45;67900;69738
30.07.2018 18:45; 30.07.2018 19:00;67939;69918
30.07.2018 19:00; 30.07.2018 19:15;67014;69740
30.07.2018 19:15; 30.07.2018 19:30;66462;69370
30.07.2018 19:30; 30.07.2018 19:45;66151;68893
30.07.2018 19:45; 30.07.2018 20:00;66150;68598
30.07.2018 20:00; 30.07.2018 20:15;65360;67594
30.07.2018 20:15; 30.07.2018 20:30;64485;66584
30.07.2018 20:30; 30.07.2018 20:45;64053;65769
30.07.2018 20:45; 30.07.2018 21:00;63015;65217
30.07.2018 21:00; 30.07.2018 21:15;63100;64872
30.07.2018 21:15; 30.07.2018 21:30;62570;64612
30.07.2018 21:30; 30.07.2018 21:45;62474;64378
30.07.2018 21:45; 30.07.2018 22:00;60751;64192
30.07.2018 22:00; 30.07.2018 22:15;60614;63940
30.07.2018 22:15; 30.07.2018 22:30;59443;62897
30.07.2018 22:30; 30.07.2018 22:45;58096;61739
30.07.2018 22:45; 30.07.2018 23:00;57120;60648
30.07.2018 23:00; 30.07.2018 23:15;56255;58806
30.07.2018 23:15; 30.07.2018 23:30;55312;57471
30.07.2018 23:30; 30.07.2018 23:45;54289;56492
30.07.2018 23:45; 31.07.2018 00:00;53442;55717
31.07.2018 00:00; 31.07.2018 00:15;53483;54765
31.07.2018 00:15; 31.07.2018 00:30;52618;54248
31.07.2018 00:30; 31.07.2018 00:45;51969;53675
31.07.2018 00:45; 31.07.2018 01:00;51492;53127
31.07.2018 01:00; 31.07.2018 01:15;51006;52654
31.07.2018 01:15; 31.07.2018 01:30;50621;52087
31.07.2018 01:30; 31.07.2018 01:45;50220;51726
31.07.2018 01:45; 31.07.2018 02:00;49891;51284
31.07.2018 02:00; 31.07.2018 02:15;49400;51026
31.07.2018 02:15; 31.07.2018 02:30;49208;50565
31.07.2018 02:30; 31.07.2018 02:45;49165;50352
31.07.2018 02:45; 31.07.2018 03:00;49099;50150
31.07.2018 03:00; 31.07.2018 03:15;49109;50301
31.07.2018 03:15; 31.07.2018 03:30;49163;50137
31.07.2018 03:30; 31.07.2018 03:45;49145;50004
31.07.2018 03:45; 31.07.2018 04:00;49098;50240
31.07.2018 04:00; 31.07.2018 04:15;49467;50446
31.07.2018 04:15; 31.07.2018 04:30;49814;50575
31.07.2018 04:30; 31.07.2018 04:45;50276;51096
31.07.2018 04:45; 31.07.2018 05:00;50871;51578
31.07.2018 05:00; 31.07.2018 05:15;52078;52660
31.07.2018 05:15; 31.07.2018 05:30;52781;53355
31.07.2018 05:30; 31.07.2018 05:45;53858;54083
31.07.2018 05:45; 31.07.2018 06:00;55254;55258
31.07.2018 06:00; 31.07.2018 06:15;58468;58465
31.07.2018 06:15; 31.07.2018 06:30;60803;60186
31.07.2018 06:30; 31.07.2018 06:45;62646;62020
31.07.2018 06:45; 31.07.2018 07:00;64186;63313
31.07.2018 07:00; 31.07.2018 07:15;66207;65443
31.07.2018 07:15; 31.07.2018 07:30;67529;67303
31.07.2018 07:30; 31.07.2018 07:45;67929;68572
31.07.2018 07:45; 31.07.2018 08:00;69028;69837
31.07.2018 08:00; 31.07.2018 08:15;70077;70992
31.07.2018 08:15; 31.07.2018 08:30;70819;71950
31.07.2018 08:30; 31.07.2018 08:45;71367;72736
31.07.2018 08:45; 31.07.2018 09:00;71613;73151
31.07.2018 09:00; 31.07.2018 09:15;71500;73022
31.07.2018 09:15; 31.07.2018 09:30;72051;73684
31.07.2018 09:30; 31.07.2018 09:45;72635;74709
31.07.2018 09:45; 31.07.2018 10:00;73006;75129
31.07.2018 10:00; 31.07.2018 10:15;73347;75349
31.07.2018 10:15; 31.07.2018 10:30;73789;75875
31.07.2018 10:30; 31.07.2018 10:45;74189;76246
31.07.2018 10:45; 31.07.2018 11:00;74609;76760
31.07.2018 11:00; 31.07.2018 11:15;75085;77055
31.07.2018 11:15; 31.07.2018 11:30;75516;77631
31.07.2018 11:30; 31.07.2018 11:45;75735;77963
31.07.2018 11:45; 31.07.2018 12:00;75337;77862
31.07.2018 12:00; 31.07.2018 12:15;75093;77075
31.07.2018 12:15; 31.07.2018 12:30;74889;76747
31.07.2018 12:30; 31.07.2018 12:45;74699;76568
31.07.2018 12:45; 31.07.2018 13:00;74736;76555
31.07.2018 13:00; 31.07.2018 13:15;74403;76399
31.07.2018 13:15; 31.07.2018 13:30;74232;76357
31.07.2018 13:30; 31.07.2018 13:45;73694;75858
31.07.2018 13:45; 31.07.2018 14:00;73026;75509
31.07.2018 14:00; 31.07.2018 14:15;72813;75182
31.07.2018 14:15; 31.07.2018 14:30;72681;74825
31.07.2018 14:30; 31.07.2018 14:45;72358;74415
31.07.2018 14:45; 31.07.2018 15:00;72585;74279
31.07.2018 15:00; 31.07.2018 15:15;72595;74269
31.07.2018 15:15; 31.07.2018 15:30;72020;73701
31.07.2018 15:30; 31.07.2018 15:45;71789;73473
31.07.2018 15:45; 31.07.2018 16:00;71400;72976
31.07.2018 16:00; 31.07.2018 16:15;71072;73005
31.07.2018 16:15; 31.07.2018 16:30;70720;72821
31.07.2018 16:30; 31.07.2018 16:45;70389;72474
31.07.2018 16:45; 31.07.2018 17:00;69983;72029
31.07.2018 17:00; 31.07.2018 17:15;69928;71784
31.07.2018 17:15; 31.07.2018 17:30;69871;71883
31.07.2018 17:30; 31.07.2018 17:45;69878;71733
31.07.2018 17:45; 31.07.2018 18:00;69798;71624
31.07.2018 18:00; 31.07.2018 18:15;69222;71368
31.07.2018 18:15; 31.07.2018 18:30;69053;71243
31.07.2018 18:30; 31.07.2018 18:45;69208;71221
31.07.2018 18:45; 31.07.2018 19:00;69136;71386
31.07.2018 19:00; 31.07.2018 19:15;68789;70800
31.07.2018 19:15; 31.07.2018 19:30;68269;70157
31.07.2018 19:30; 31.07.2018 19:45;67865;69788
31.07.2018 19:45; 31.07.2018 20:00;67451;69411
31.07.2018 20:00; 31.07.2018 20:15;66692;68432
31.07.2018 20:15; 31.07.2018 20:30;65953;67720
31.07.2018 20:30; 31.07.2018 20:45;65244;67114
31.07.2018 20:45; 31.07.2018 21:00;64657;66456
31.07.2018 21:00; 31.07.2018 21:15;63775;66040
31.07.2018 21:15; 31.07.2018 21:30;63539;65642
31.07.2018 21:30; 31.07.2018 21:45;63224;65313
31.07.2018 21:45; 31.07.2018 22:00;62476;64572
31.07.2018 22:00; 31.07.2018 22:15;62353;64236
31.07.2018 22:15; 31.07.2018 22:30;61161;63331
31.07.2018 22:30; 31.07.2018 22:45;59884;62189
31.07.2018 22:45; 31.07.2018 23:00;58567;60893
31.07.2018 23:00; 31.07.2018 23:15;57212;59517
31.07.2018 23:15; 31.07.2018 23:30;56071;58391
31.07.2018 23:30; 31.07.2018 23:45;55026;57270
31.07.2018 23:45; 01.08.2018 00:00;54216;56539
01.08.2018 00:00; 01.08.2018 00:15;55880;55513
01.08.2018 00:15; 01.08.2018 00:30;55069;54834
01.08.2018 00:30; 01.08.2018 00:45;54602;54093
01.08.2018 00:45; 01.08.2018 01:00;54080;53532
01.08.2018 01:00; 01.08.2018 01:15;53452;52999
01.08.2018 01:15; 01.08.2018 01:30;52594;52480
01.08.2018 01:30; 01.08.2018 01:45;52601;52312
01.08.2018 01:45; 01.08.2018 02:00;51989;52184
01.08.2018 02:00; 01.08.2018 02:15;51645;51861
01.08.2018 02:15; 01.08.2018 02:30;51277;51477
01.08.2018 02:30; 01.08.2018 02:45;51606;51300
01.08.2018 02:45; 01.08.2018 03:00;51565;51282
01.08.2018 03:00; 01.08.2018 03:15;51355;51339
01.08.2018 03:15; 01.08.2018 03:30;51443;51329
01.08.2018 03:30; 01.08.2018 03:45;51434;51332
01.08.2018 03:45; 01.08.2018 04:00;51411;51350
01.08.2018 04:00; 01.08.2018 04:15;51992;51643
01.08.2018 04:15; 01.08.2018 04:30;52011;51846
01.08.2018 04:30; 01.08.2018 04:45;52658;52174
01.08.2018 04:45; 01.08.2018 05:00;53130;53061
01.08.2018 05:00; 01.08.2018 05:15;54295;54287
01.08.2018 05:15; 01.08.2018 05:30;54860;54693
01.08.2018 05:30; 01.08.2018 05:45;55843;55622
01.08.2018 05:45; 01.08.2018 06:00;57122;56692
01.08.2018 06:00; 01.08.2018 06:15;59660;59756
01.08.2018 06:15; 01.08.2018 06:30;62044;61834
01.08.2018 06:30; 01.08.2018 06:45;63681;63550
01.08.2018 06:45; 01.08.2018 07:00;65312;65267
01.08.2018 07:00; 01.08.2018 07:15;67154;67038
01.08.2018 07:15; 01.08.2018 07:30;68715;68543
01.08.2018 07:30; 01.08.2018 07:45;70115;69593
01.08.2018 07:45; 01.08.2018 08:00;71183;70400
01.08.2018 08:00; 01.08.2018 08:15;72467;69044
01.08.2018 08:15; 01.08.2018 08:30;72965;69624
01.08.2018 08:30; 01.08.2018 08:45;73538;69935
01.08.2018 08:45; 01.08.2018 09:00;73801;70128
01.08.2018 09:00; 01.08.2018 09:15;73847;69868
01.08.2018 09:15; 01.08.2018 09:30;74839;70020
01.08.2018 09:30; 01.08.2018 09:45;74871;74180
01.08.2018 09:45; 01.08.2018 10:00;75441;74833
01.08.2018 10:00; 01.08.2018 10:15;75524;75126
01.08.2018 10:15; 01.08.2018 10:30;75661;75563
01.08.2018 10:30; 01.08.2018 10:45;75971;75814
01.08.2018 10:45; 01.08.2018 11:00;76358;76243
01.08.2018 11:00; 01.08.2018 11:15;76832;76486
01.08.2018 11:15; 01.08.2018 11:30;77122;77718
01.08.2018 11:30; 01.08.2018 11:45;77354;78353
01.08.2018 11:45; 01.08.2018 12:00;76977;78026
01.08.2018 12:00; 01.08.2018 12:15;76699;77872
01.08.2018 12:15; 01.08.2018 12:30;76380;77318
01.08.2018 12:30; 01.08.2018 12:45;76281;74313
01.08.2018 12:45; 01.08.2018 13:00;76515;75832
01.08.2018 13:00; 01.08.2018 13:15;76155;70634
01.08.2018 13:15; 01.08.2018 13:30;76288;76722
01.08.2018 13:30; 01.08.2018 13:45;75628;76162
01.08.2018 13:45; 01.08.2018 14:00;75540;75462
01.08.2018 14:00; 01.08.2018 14:15;75123;75199
01.08.2018 14:15; 01.08.2018 14:30;74795;74810
01.08.2018 14:30; 01.08.2018 14:45;74592;74487
01.08.2018 14:45; 01.08.2018 15:00;74666;74104
01.08.2018 15:00; 01.08.2018 15:15;75067;73858
01.08.2018 15:15; 01.08.2018 15:30;74016;73649
01.08.2018 15:30; 01.08.2018 15:45;73762;73281
01.08.2018 15:45; 01.08.2018 16:00;73287;72550
01.08.2018 16:00; 01.08.2018 16:15;73430;72505
01.08.2018 16:15; 01.08.2018 16:30;73196;72000
01.08.2018 16:30; 01.08.2018 16:45;73212;71806
01.08.2018 16:45; 01.08.2018 17:00;72353;71587
01.08.2018 17:00; 01.08.2018 17:15;72274;71523
01.08.2018 17:15; 01.08.2018 17:30;72048;71347
01.08.2018 17:30; 01.08.2018 17:45;71555;71305
01.08.2018 17:45; 01.08.2018 18:00;71854;71382
01.08.2018 18:00; 01.08.2018 18:15;71374;71010
01.08.2018 18:15; 01.08.2018 18:30;71217;70756
01.08.2018 18:30; 01.08.2018 18:45;71408;70564
01.08.2018 18:45; 01.08.2018 19:00;70995;70578
01.08.2018 19:00; 01.08.2018 19:15;70643;70036
01.08.2018 19:15; 01.08.2018 19:30;70246;69501
01.08.2018 19:30; 01.08.2018 19:45;69898;69089
01.08.2018 19:45; 01.08.2018 20:00;68987;68455
01.08.2018 20:00; 01.08.2018 20:15;68477;67890
01.08.2018 20:15; 01.08.2018 20:30;67459;67040
01.08.2018 20:30; 01.08.2018 20:45;66915;66307
01.08.2018 20:45; 01.08.2018 21:00;66314;66055
01.08.2018 21:00; 01.08.2018 21:15;65452;65907
01.08.2018 21:15; 01.08.2018 21:30;65446;65862
01.08.2018 21:30; 01.08.2018 21:45;65146;65627
